date,sku,demand
2022-02-07,SKU_B,112
2022-02-08,SKU_B,68
2022-02-09,SKU_B,109
2022-02-10,SKU_B,110
2022-02-11,SKU_B,77
2022-02-12,SKU_B,88
2022-02-13,SKU_B,77
2022-02-14,SKU_B,91
2022-02-15,SKU_B,90
2022-02-16,SKU_B,106
2022-02-17,SKU_B,114
2022-02-18,SKU_B,116
2022-02-19,SKU_B,87
2022-02-20,SKU_B,92
2022-02-21,SKU_B,70
2022-02-22,SKU_B,84
2022-02-23,SKU_B,110
2022-02-24,SKU_B,120
2022-02-25,SKU_B,78
2022-02-26,SKU_B,87
2022-02-27,SKU_B,96
2022-02-28,SKU_B,101
2022-03-01,SKU_B,85
2022-03-02,SKU_B,103
2022-03-03,SKU_B,90
2022-03-04,SKU_B,97
2022-03-05,SKU_B,105
2022-03-06,SKU_B,97
2022-03-07,SKU_B,91
2022-03-08,SKU_B,96
2022-03-09,SKU_B,96
2022-03-10,SKU_B,92
2022-03-11,SKU_B,94
2022-03-12,SKU_B,122
2022-03-13,SKU_B,106
2022-03-14,SKU_B,94
2022-03-15,SKU_B,109
2022-03-16,SKU_B,93
2022-03-17,SKU_B,116
2022-03-18,SKU_B,104
2022-03-19,SKU_B,97
2022-03-20,SKU_B,105
2022-03-21,SKU_B,75
2022-03-22,SKU_B,82
2022-03-23,SKU_B,81
2022-03-24,SKU_B,101
2022-03-25,SKU_B,125
2022-03-26,SKU_B,132
2022-03-27,SKU_B,108
2022-03-28,SKU_B,106
2022-03-29,SKU_B,72
2022-03-30,SKU_B,91
2022-03-31,SKU_B,87
2022-04-01,SKU_B,90
2022-04-02,SKU_B,96
2022-04-03,SKU_B,92
2022-04-04,SKU_B,69
2022-04-05,SKU_B,110
2022-04-06,SKU_B,83
2022-04-07,SKU_B,103
2022-04-08,SKU_B,130
2022-04-09,SKU_B,85
2022-04-10,SKU_B,61
2022-04-11,SKU_B,95
2022-04-12,SKU_B,115
2022-04-13,SKU_B,128
2022-04-14,SKU_B,80
2022-04-15,SKU_B,106
2022-04-16,SKU_B,92
2022-04-17,SKU_B,97
2022-04-18,SKU_B,138
2022-04-19,SKU_B,76
2022-04-20,SKU_B,102
2022-04-21,SKU_B,105
2022-04-22,SKU_B,114
2022-04-23,SKU_B,100
2022-04-24,SKU_B,103
2022-04-25,SKU_B,92
2022-04-26,SKU_B,102
2022-04-27,SKU_B,93
2022-04-28,SKU_B,107
2022-04-29,SKU_B,92
2022-04-30,SKU_B,103
2022-05-01,SKU_B,97
2022-05-02,SKU_B,114
2022-05-03,SKU_B,96
2022-05-04,SKU_B,70
2022-05-05,SKU_B,116
2022-05-06,SKU_B,83
2022-05-07,SKU_B,87
2022-05-08,SKU_B,87
2022-05-09,SKU_B,117
2022-05-10,SKU_B,64
2022-05-11,SKU_B,143
2022-05-12,SKU_B,112
2022-05-13,SKU_B,99
2022-05-14,SKU_B,95
2022-05-15,SKU_B,99
2022-05-16,SKU_B,103
2022-05-17,SKU_B,105
2022-05-18,SKU_B,103
2022-05-19,SKU_B,96
2022-05-20,SKU_B,91
2022-05-21,SKU_B,92
2022-05-22,SKU_B,91
2022-05-23,SKU_B,111
2022-05-24,SKU_B,102
2022-05-25,SKU_B,49
2022-05-26,SKU_B,103
2022-05-27,SKU_B,96
2022-05-28,SKU_B,92
2022-05-29,SKU_B,87
2022-05-30,SKU_B,109
2022-05-31,SKU_B,106
2022-06-01,SKU_B,80
2022-06-02,SKU_B,98
2022-06-03,SKU_B,77
2022-06-04,SKU_B,70
2022-06-05,SKU_B,82
2022-06-06,SKU_B,104
2022-06-07,SKU_B,105
2022-06-08,SKU_B,98
2022-06-09,SKU_B,101
2022-06-10,SKU_B,98
2022-06-11,SKU_B,80
2022-06-12,SKU_B,96
2022-06-13,SKU_B,101
2022-06-14,SKU_B,100
2022-06-15,SKU_B,106
2022-06-16,SKU_B,99
2022-06-17,SKU_B,93
2022-06-18,SKU_B,104
2022-06-19,SKU_B,87
2022-06-20,SKU_B,74
2022-06-21,SKU_B,85
2022-06-22,SKU_B,76
2022-06-23,SKU_B,77
2022-06-24,SKU_B,84
2022-06-25,SKU_B,74
2022-06-26,SKU_B,81
2022-06-27,SKU_B,57
2022-06-28,SKU_B,89
2022-06-29,SKU_B,85
2022-06-30,SKU_B,73
2022-07-01,SKU_B,95
2022-07-02,SKU_B,98
2022-07-03,SKU_B,60
2022-07-04,SKU_B,72
2022-07-05,SKU_B,72
2022-07-06,SKU_B,69
2022-07-07,SKU_B,96
2022-07-08,SKU_B,80
2022-07-09,SKU_B,79
2022-07-10,SKU_B,52
2022-07-11,SKU_B,92
2022-07-12,SKU_B,63
2022-07-13,SKU_B,83
2022-07-14,SKU_B,86
2022-07-15,SKU_B,102
2022-07-16,SKU_B,61
2022-07-17,SKU_B,35
2022-07-18,SKU_B,83
2022-07-19,SKU_B,107
2022-07-20,SKU_B,98
2022-07-21,SKU_B,83
2022-07-22,SKU_B,72
2022-07-23,SKU_B,91
2022-07-24,SKU_B,64
2022-07-25,SKU_B,86
2022-07-26,SKU_B,86
2022-07-27,SKU_B,94
2022-07-28,SKU_B,119
2022-07-29,SKU_B,84
2022-07-30,SKU_B,70
2022-07-31,SKU_B,77
2022-08-01,SKU_B,51
2022-08-02,SKU_B,67
2022-08-03,SKU_B,71
2022-08-04,SKU_B,69
2022-08-05,SKU_B,79
2022-08-06,SKU_B,64
2022-08-07,SKU_B,93
2022-08-08,SKU_B,76
2022-08-09,SKU_B,75
2022-08-10,SKU_B,70
2022-08-11,SKU_B,77
2022-08-12,SKU_B,87
2022-08-13,SKU_B,62
2022-08-14,SKU_B,65
2022-08-15,SKU_B,70
2022-08-16,SKU_B,54
2022-08-17,SKU_B,62
2022-08-18,SKU_B,67
2022-08-19,SKU_B,87
2022-08-20,SKU_B,77
2022-08-21,SKU_B,76
2022-08-22,SKU_B,86
2022-08-23,SKU_B,71
2022-08-24,SKU_B,79
2022-08-25,SKU_B,71
2022-08-26,SKU_B,77
2022-08-27,SKU_B,64
2022-08-28,SKU_B,36
2022-08-29,SKU_B,70
2022-08-30,SKU_B,93
2022-08-31,SKU_B,86
2022-09-01,SKU_B,86
2022-09-02,SKU_B,90
2022-09-03,SKU_B,73
2022-09-04,SKU_B,74
2022-09-05,SKU_B,62
2022-09-06,SKU_B,66
2022-09-07,SKU_B,80
2022-09-08,SKU_B,89
2022-09-09,SKU_B,69
2022-09-10,SKU_B,64
2022-09-11,SKU_B,71
2022-09-12,SKU_B,80
2022-09-13,SKU_B,49
2022-09-14,SKU_B,36
2022-09-15,SKU_B,62
2022-09-16,SKU_B,52
2022-09-17,SKU_B,63
2022-09-18,SKU_B,68
2022-09-19,SKU_B,63
2022-09-20,SKU_B,92
2022-09-21,SKU_B,75
2022-09-22,SKU_B,75
2022-09-23,SKU_B,79
2022-09-24,SKU_B,53
2022-09-25,SKU_B,86
2022-09-26,SKU_B,69
2022-09-27,SKU_B,80
2022-09-28,SKU_B,54
2022-09-29,SKU_B,47
2022-09-30,SKU_B,82
2022-10-01,SKU_B,76
2022-10-02,SKU_B,56
2022-10-03,SKU_B,57
2022-10-04,SKU_B,87
2022-10-05,SKU_B,52
2022-10-06,SKU_B,95
2022-10-07,SKU_B,57
2022-10-08,SKU_B,80
2022-10-09,SKU_B,65
2022-10-10,SKU_B,79
2022-10-11,SKU_B,62
2022-10-12,SKU_B,68
2022-10-13,SKU_B,71
2022-10-14,SKU_B,55
2022-10-15,SKU_B,82
2022-10-16,SKU_B,63
2022-10-17,SKU_B,67
2022-10-18,SKU_B,56
2022-10-19,SKU_B,32
2022-10-20,SKU_B,68
2022-10-21,SKU_B,107
2022-10-22,SKU_B,83
2022-10-23,SKU_B,71
2022-10-24,SKU_B,67
2022-10-25,SKU_B,72
2022-10-26,SKU_B,80
2022-10-27,SKU_B,54
2022-10-28,SKU_B,88
2022-10-29,SKU_B,83
2022-10-30,SKU_B,83
2022-10-31,SKU_B,79
2022-11-01,SKU_B,73
2022-11-02,SKU_B,83
2022-11-03,SKU_B,81
2022-11-04,SKU_B,67
2022-11-05,SKU_B,64
2022-11-06,SKU_B,75
2022-11-07,SKU_B,96
2022-11-08,SKU_B,55
2022-11-09,SKU_B,51
2022-11-10,SKU_B,76
2022-11-11,SKU_B,75
2022-11-12,SKU_B,77
2022-11-13,SKU_B,78
2022-11-14,SKU_B,71
2022-11-15,SKU_B,97
2022-11-16,SKU_B,51
2022-11-17,SKU_B,63
2022-11-18,SKU_B,74
2022-11-19,SKU_B,51
2022-11-20,SKU_B,73
2022-11-21,SKU_B,101
2022-11-22,SKU_B,76
2022-11-23,SKU_B,80
2022-11-24,SKU_B,57
2022-11-25,SKU_B,67
2022-11-26,SKU_B,71
2022-11-27,SKU_B,72
2022-11-28,SKU_B,96
2022-11-29,SKU_B,86
2022-11-30,SKU_B,61
2022-12-01,SKU_B,82
2022-12-02,SKU_B,86
2022-12-03,SKU_B,95
2022-12-04,SKU_B,102
2022-12-05,SKU_B,64
2022-12-06,SKU_B,67
2022-12-07,SKU_B,60
2022-12-08,SKU_B,76
2022-12-09,SKU_B,87
2022-12-10,SKU_B,95
2022-12-11,SKU_B,79
2022-12-12,SKU_B,76
2022-12-13,SKU_B,83
2022-12-14,SKU_B,69
2022-12-15,SKU_B,113
2022-12-16,SKU_B,57
2022-12-17,SKU_B,85
2022-12-18,SKU_B,112
2022-12-19,SKU_B,82
2022-12-20,SKU_B,80
2022-12-21,SKU_B,78
2022-12-22,SKU_B,80
2022-12-23,SKU_B,104
2022-12-24,SKU_B,50
2022-12-25,SKU_B,107
2022-12-26,SKU_B,63
2022-12-27,SKU_B,80
2022-12-28,SKU_B,78
2022-12-29,SKU_B,94
2022-12-30,SKU_B,61
2022-12-31,SKU_B,92
2020-01-01,SKU_C,40
2020-01-02,SKU_C,23
2020-01-03,SKU_C,31
2020-01-04,SKU_C,27
2020-01-05,SKU_C,32
2020-01-06,SKU_C,30
2020-01-07,SKU_C,27
2020-01-08,SKU_C,33
2020-01-09,SKU_C,40
2020-01-10,SKU_C,30
2020-01-11,SKU_C,35
2020-01-12,SKU_C,25
2020-01-13,SKU_C,27
2020-01-14,SKU_C,34
2020-01-15,SKU_C,39
2020-01-16,SKU_C,34
2020-01-17,SKU_C,31
2020-01-18,SKU_C,33
2020-01-19,SKU_C,26
2020-01-20,SKU_C,36
2020-01-21,SKU_C,37
2020-01-22,SKU_C,31
2020-01-23,SKU_C,31
2020-01-24,SKU_C,35
2020-01-25,SKU_C,32
2020-01-26,SKU_C,34
2020-01-27,SKU_C,45
2020-01-28,SKU_C,33
2020-01-29,SKU_C,33
2020-01-30,SKU_C,31
2020-01-31,SKU_C,38
2020-02-01,SKU_C,34
2020-02-02,SKU_C,32
2020-02-03,SKU_C,42
2020-02-04,SKU_C,42
2020-02-05,SKU_C,32
2020-02-06,SKU_C,26
2020-02-07,SKU_C,41
2020-02-08,SKU_C,32
2020-02-09,SKU_C,40
2020-02-10,SKU_C,26
2020-02-11,SKU_C,41
2020-02-12,SKU_C,30
2020-02-13,SKU_C,40
2020-02-14,SKU_C,37
2020-02-15,SKU_C,32
2020-02-16,SKU_C,35
2020-02-17,SKU_C,41
2020-02-18,SKU_C,38
2020-02-19,SKU_C,40
2020-02-20,SKU_C,47
2020-02-21,SKU_C,30
2020-02-22,SKU_C,46
2020-02-23,SKU_C,38
2020-02-24,SKU_C,33
2020-02-25,SKU_C,31
2020-02-26,SKU_C,37
2020-02-27,SKU_C,43
2020-02-28,SKU_C,38
2020-02-29,SKU_C,46
2020-03-01,SKU_C,31
2020-03-02,SKU_C,39
2020-03-03,SKU_C,33
2020-03-04,SKU_C,41
2020-03-05,SKU_C,43
2020-03-06,SKU_C,37
2020-03-07,SKU_C,26
2020-03-08,SKU_C,40
2020-03-09,SKU_C,41
2020-03-10,SKU_C,41
2020-03-11,SKU_C,46
2020-03-12,SKU_C,34
2020-03-13,SKU_C,43
2020-03-14,SKU_C,46
2020-03-15,SKU_C,31
2020-03-16,SKU_C,41
2020-03-17,SKU_C,37
2020-03-18,SKU_C,39
2020-03-19,SKU_C,42
2020-03-20,SKU_C,37
2020-03-21,SKU_C,37
2020-03-22,SKU_C,40
2020-03-23,SKU_C,35
2020-03-24,SKU_C,35
2020-03-25,SKU_C,44
2020-03-26,SKU_C,34
2020-03-27,SKU_C,43
2020-03-28,SKU_C,43
2020-03-29,SKU_C,32
2020-03-30,SKU_C,37
2020-03-31,SKU_C,46
2020-04-01,SKU_C,35
2020-04-02,SKU_C,38
2020-04-03,SKU_C,43
2020-04-04,SKU_C,44
2020-04-05,SKU_C,39
2020-04-06,SKU_C,37
2020-04-07,SKU_C,47
2020-04-08,SKU_C,49
2020-04-09,SKU_C,45
2020-04-10,SKU_C,41
2020-04-11,SKU_C,36
2020-04-12,SKU_C,36
2020-04-13,SKU_C,43
2020-04-14,SKU_C,42
2020-04-15,SKU_C,47
2020-04-16,SKU_C,43
2020-04-17,SKU_C,32
2020-04-18,SKU_C,45
2020-04-19,SKU_C,35
2020-04-20,SKU_C,38
2020-04-21,SKU_C,41
2020-04-22,SKU_C,50
2020-04-23,SKU_C,55
2020-04-24,SKU_C,43
2020-04-25,SKU_C,39
2020-04-26,SKU_C,42
2020-04-27,SKU_C,44
2020-04-28,SKU_C,38
2020-04-29,SKU_C,48
2020-04-30,SKU_C,40
2020-05-01,SKU_C,42
2020-05-02,SKU_C,42
2020-05-03,SKU_C,41
2020-05-04,SKU_C,43
2020-05-05,SKU_C,36
2020-05-06,SKU_C,36
2020-05-07,SKU_C,33
2020-05-08,SKU_C,41
2020-05-09,SKU_C,42
2020-05-10,SKU_C,41
2020-05-11,SKU_C,47
2020-05-12,SKU_C,38
2020-05-13,SKU_C,41
2020-05-14,SKU_C,33
2020-05-15,SKU_C,36
2020-05-16,SKU_C,41
2020-05-17,SKU_C,42
2020-05-18,SKU_C,36
2020-05-19,SKU_C,37
2020-05-20,SKU_C,30
2020-05-21,SKU_C,35
2020-05-22,SKU_C,42
2020-05-23,SKU_C,40
2020-05-24,SKU_C,39
2020-05-25,SKU_C,37
2020-05-26,SKU_C,37
2020-05-27,SKU_C,33
2020-05-28,SKU_C,40
2020-05-29,SKU_C,38
2020-05-30,SKU_C,39
2020-05-31,SKU_C,33
2020-06-01,SKU_C,25
2020-06-02,SKU_C,41
2020-06-03,SKU_C,33
2020-06-04,SKU_C,31
2020-06-05,SKU_C,39
2020-06-06,SKU_C,33
2020-06-07,SKU_C,40
2020-06-08,SKU_C,38
2020-06-09,SKU_C,38
2020-06-10,SKU_C,28
2020-06-11,SKU_C,40
2020-06-12,SKU_C,35
2020-06-13,SKU_C,32
2020-06-14,SKU_C,35
2020-06-15,SKU_C,25
2020-06-16,SKU_C,36
2020-06-17,SKU_C,28
2020-06-18,SKU_C,26
2020-06-19,SKU_C,25
2020-06-20,SKU_C,38
2020-06-21,SKU_C,30
2020-06-22,SKU_C,40
2020-06-23,SKU_C,30
2020-06-24,SKU_C,24
2020-06-25,SKU_C,26
2020-06-26,SKU_C,38
2020-06-27,SKU_C,31
2020-06-28,SKU_C,29
2020-06-29,SKU_C,32
2020-06-30,SKU_C,34
2020-07-01,SKU_C,37
2020-07-02,SKU_C,38
2020-07-03,SKU_C,29
2020-07-04,SKU_C,24
2020-07-05,SKU_C,28
2020-07-06,SKU_C,32
2020-07-07,SKU_C,25
2020-07-08,SKU_C,25
2020-07-09,SKU_C,31
2020-07-10,SKU_C,29
2020-07-11,SKU_C,30
2020-07-12,SKU_C,25
2020-07-13,SKU_C,28
2020-07-14,SKU_C,24
2020-07-15,SKU_C,33
2020-07-16,SKU_C,34
2020-07-17,SKU_C,19
2020-07-18,SKU_C,24
2020-07-19,SKU_C,21
2020-07-20,SKU_C,25
2020-07-21,SKU_C,27
2020-07-22,SKU_C,20
2020-07-23,SKU_C,23
2020-07-24,SKU_C,22
2020-07-25,SKU_C,28
2020-07-26,SKU_C,27
2020-07-27,SKU_C,23
2020-07-28,SKU_C,28
2020-07-29,SKU_C,24
2020-07-30,SKU_C,25
2020-07-31,SKU_C,35
2020-08-01,SKU_C,33
2020-08-02,SKU_C,20
2020-08-03,SKU_C,30
2020-08-04,SKU_C,30
2020-08-05,SKU_C,20
2020-08-06,SKU_C,30
2020-08-07,SKU_C,33
2020-08-08,SKU_C,20
2020-08-09,SKU_C,21
2020-08-10,SKU_C,30
2020-08-11,SKU_C,26
2020-08-12,SKU_C,28
2020-08-13,SKU_C,26
2020-08-14,SKU_C,27
2020-08-15,SKU_C,18
2020-08-16,SKU_C,30
2020-08-17,SKU_C,30
2020-08-18,SKU_C,23
2020-08-19,SKU_C,24
2020-08-20,SKU_C,16
2020-08-21,SKU_C,26
2020-08-22,SKU_C,27
2020-08-23,SKU_C,23
2020-08-24,SKU_C,29
2020-08-25,SKU_C,22
2020-08-26,SKU_C,26
2020-08-27,SKU_C,18
2020-08-28,SKU_C,23
2020-08-29,SKU_C,22
2020-08-30,SKU_C,24
2020-08-31,SKU_C,21
2020-09-01,SKU_C,22
2020-09-02,SKU_C,27
2020-09-03,SKU_C,20
2020-09-04,SKU_C,15
2020-09-05,SKU_C,31
2020-09-06,SKU_C,29
2020-09-07,SKU_C,16
2020-09-08,SKU_C,26
2020-09-09,SKU_C,20
2020-09-10,SKU_C,24
2020-09-11,SKU_C,24
2020-09-12,SKU_C,21
2020-09-13,SKU_C,18
2020-09-14,SKU_C,19
2020-09-15,SKU_C,17
2020-09-16,SKU_C,18
2020-09-17,SKU_C,22
2020-09-18,SKU_C,18
2020-09-19,SKU_C,25
2020-09-20,SKU_C,29
2020-09-21,SKU_C,19
2020-09-22,SKU_C,23
2020-09-23,SKU_C,24
2020-09-24,SKU_C,24
2020-09-25,SKU_C,22
2020-09-26,SKU_C,25
2020-09-27,SKU_C,24
2020-09-28,SKU_C,16
2020-09-29,SKU_C,26
2020-09-30,SKU_C,26
2020-10-01,SKU_C,18
2020-10-02,SKU_C,22
2020-10-03,SKU_C,25
2020-10-04,SKU_C,21
2020-10-05,SKU_C,27
2020-10-06,SKU_C,34
2020-10-07,SKU_C,18
2020-10-08,SKU_C,15
2020-10-09,SKU_C,23
2020-10-10,SKU_C,26
2020-10-11,SKU_C,21
2020-10-12,SKU_C,29
2020-10-13,SKU_C,15
2020-10-14,SKU_C,26
2020-10-15,SKU_C,19
2020-10-16,SKU_C,31
2020-10-17,SKU_C,32
2020-10-18,SKU_C,18
2020-10-19,SKU_C,20
2020-10-20,SKU_C,27
2020-10-21,SKU_C,21
2020-10-22,SKU_C,22
2020-10-23,SKU_C,23
2020-10-24,SKU_C,13
2020-10-25,SKU_C,23
2020-10-26,SKU_C,19
2020-10-27,SKU_C,21
2020-10-28,SKU_C,30
2020-10-29,SKU_C,17
2020-10-30,SKU_C,27
2020-10-31,SKU_C,22
2020-11-01,SKU_C,22
2020-11-02,SKU_C,27
2020-11-03,SKU_C,25
2020-11-04,SKU_C,27
2020-11-05,SKU_C,29
2020-11-06,SKU_C,22
2020-11-07,SKU_C,21
2020-11-08,SKU_C,19
2020-11-09,SKU_C,20
2020-11-10,SKU_C,39
2020-11-11,SKU_C,31
2020-11-12,SKU_C,18
2020-11-13,SKU_C,18
2020-11-14,SKU_C,27
2020-11-15,SKU_C,28
2020-11-16,SKU_C,28
2020-11-17,SKU_C,24
2020-11-18,SKU_C,25
2020-11-19,SKU_C,27
2020-11-20,SKU_C,26
2020-11-21,SKU_C,15
2020-11-22,SKU_C,25
2020-11-23,SKU_C,22
2020-11-24,SKU_C,27
2020-11-25,SKU_C,41
2020-11-26,SKU_C,28
2020-11-27,SKU_C,25
2020-11-28,SKU_C,31
2020-11-29,SKU_C,29
2020-11-30,SKU_C,29
2020-12-01,SKU_C,30
2020-12-02,SKU_C,38
2020-12-03,SKU_C,22
2020-12-04,SKU_C,30
2020-12-05,SKU_C,23
2020-12-06,SKU_C,31
2020-12-07,SKU_C,24
2020-12-08,SKU_C,26
2020-12-09,SKU_C,27
2020-12-10,SKU_C,34
2020-12-11,SKU_C,34
2020-12-12,SKU_C,23
2020-12-13,SKU_C,30
2020-12-14,SKU_C,26
2020-12-15,SKU_C,23
2020-12-16,SKU_C,29
2020-12-17,SKU_C,28
2020-12-18,SKU_C,42
2020-12-19,SKU_C,33
2020-12-20,SKU_C,24
2020-12-21,SKU_C,28
2020-12-22,SKU_C,36
2020-12-23,SKU_C,42
2020-12-24,SKU_C,23
2020-12-25,SKU_C,22
2020-12-26,SKU_C,41
2020-12-27,SKU_C,34
2020-12-28,SKU_C,28
2020-12-29,SKU_C,35
2020-12-30,SKU_C,19
2020-12-31,SKU_C,33
2021-01-01,SKU_C,34
2021-01-02,SKU_C,37
2021-01-03,SKU_C,28
2021-01-04,SKU_C,34
2021-01-05,SKU_C,29
2021-01-06,SKU_C,35
2021-01-07,SKU_C,29
2021-01-08,SKU_C,32
2021-01-09,SKU_C,29
2021-01-10,SKU_C,38
2021-01-11,SKU_C,39
2021-01-12,SKU_C,33
2021-01-13,SKU_C,35
2021-01-14,SKU_C,28
2021-01-15,SKU_C,34
2021-01-16,SKU_C,35
2021-01-17,SKU_C,49
2021-01-18,SKU_C,30
2021-01-19,SKU_C,43
2021-01-20,SKU_C,41
2021-01-21,SKU_C,38
2021-01-22,SKU_C,45
2021-01-23,SKU_C,38
2021-01-24,SKU_C,39
2021-01-25,SKU_C,37
2021-01-26,SKU_C,43
2021-01-27,SKU_C,43
2021-01-28,SKU_C,34
2021-01-29,SKU_C,31
2021-01-30,SKU_C,37
2021-01-31,SKU_C,34
2021-02-01,SKU_C,38
2021-02-02,SKU_C,44
2021-02-03,SKU_C,36
2021-02-04,SKU_C,38
2021-02-05,SKU_C,39
2021-02-06,SKU_C,43
2021-02-07,SKU_C,28
2021-02-08,SKU_C,36
2021-02-09,SKU_C,40
2021-02-10,SKU_C,45
2021-02-11,SKU_C,37
2021-02-12,SKU_C,30
2021-02-13,SKU_C,43
2021-02-14,SKU_C,37
2021-02-15,SKU_C,34
2021-02-16,SKU_C,37
2021-02-17,SKU_C,39
2021-02-18,SKU_C,37
2021-02-19,SKU_C,29
2021-02-20,SKU_C,45
2021-02-21,SKU_C,47
2021-02-22,SKU_C,44
2021-02-23,SKU_C,35
2021-02-24,SKU_C,40
2021-02-25,SKU_C,41
2021-02-26,SKU_C,44
2021-02-27,SKU_C,45
2021-02-28,SKU_C,38
2021-03-01,SKU_C,42
2021-03-02,SKU_C,44
2021-03-03,SKU_C,49
2021-03-04,SKU_C,45
2021-03-05,SKU_C,46
2021-03-06,SKU_C,42
2021-03-07,SKU_C,49
2021-03-08,SKU_C,44
2021-03-09,SKU_C,38
2021-03-10,SKU_C,49
2021-03-11,SKU_C,46
2021-03-12,SKU_C,40
2021-03-13,SKU_C,40
2021-03-14,SKU_C,44
2021-03-15,SKU_C,45
2021-03-16,SKU_C,44
2021-03-17,SKU_C,44
2021-03-18,SKU_C,51
2021-03-19,SKU_C,48
2021-03-20,SKU_C,44
2021-03-21,SKU_C,48
2021-03-22,SKU_C,38
2021-03-23,SKU_C,45
2021-03-24,SKU_C,52
2021-03-25,SKU_C,42
2021-03-26,SKU_C,39
2021-03-27,SKU_C,40
2021-03-28,SKU_C,38
2021-03-29,SKU_C,39
2021-03-30,SKU_C,41
2021-03-31,SKU_C,36
2021-04-01,SKU_C,43
2021-04-02,SKU_C,48
2021-04-03,SKU_C,39
2021-04-04,SKU_C,51
2021-04-05,SKU_C,46
2021-04-06,SKU_C,48
2021-04-07,SKU_C,40
2021-04-08,SKU_C,48
2021-04-09,SKU_C,38
2021-04-10,SKU_C,48
2021-04-11,SKU_C,44
2021-04-12,SKU_C,46
2021-04-13,SKU_C,37
2021-04-14,SKU_C,39
2021-04-15,SKU_C,46
2021-04-16,SKU_C,38
2021-04-17,SKU_C,45
2021-04-18,SKU_C,36
2021-04-19,SKU_C,47
2021-04-20,SKU_C,37
2021-04-21,SKU_C,46
2021-04-22,SKU_C,46
2021-04-23,SKU_C,39
2021-04-24,SKU_C,46
2021-04-25,SKU_C,44
2021-04-26,SKU_C,40
2021-04-27,SKU_C,37
2021-04-28,SKU_C,33
2021-04-29,SKU_C,44
2021-04-30,SKU_C,34
2021-05-01,SKU_C,43
2021-05-02,SKU_C,41
2021-05-03,SKU_C,45
2021-05-04,SKU_C,40
2021-05-05,SKU_C,40
2021-05-06,SKU_C,45
2021-05-07,SKU_C,43
2021-05-08,SKU_C,43
2021-05-09,SKU_C,44
2021-05-10,SKU_C,34
2021-05-11,SKU_C,45
2021-05-12,SKU_C,44
2021-05-13,SKU_C,36
2021-05-14,SKU_C,40
2021-05-15,SKU_C,41
2021-05-16,SKU_C,40
2021-05-17,SKU_C,42
2021-05-18,SKU_C,48
2021-05-19,SKU_C,46
2021-05-20,SKU_C,34
2021-05-21,SKU_C,43
2021-05-22,SKU_C,47
2021-05-23,SKU_C,42
2021-05-24,SKU_C,45
2021-05-25,SKU_C,50
2021-05-26,SKU_C,45
2021-05-27,SKU_C,41
2021-05-28,SKU_C,45
2021-05-29,SKU_C,40
2021-05-30,SKU_C,39
2021-05-31,SKU_C,37
2021-06-01,SKU_C,47
2021-06-02,SKU_C,35
2021-06-03,SKU_C,46
2021-06-04,SKU_C,41
2021-06-05,SKU_C,31
2021-06-06,SKU_C,40
2021-06-07,SKU_C,27
2021-06-08,SKU_C,41
2021-06-09,SKU_C,42
2021-06-10,SKU_C,34
2021-06-11,SKU_C,38
2021-06-12,SKU_C,47
2021-06-13,SKU_C,34
2021-06-14,SKU_C,32
2021-06-15,SKU_C,44
2021-06-16,SKU_C,46
2021-06-17,SKU_C,36
2021-06-18,SKU_C,41
2021-06-19,SKU_C,43
2021-06-20,SKU_C,32
2021-06-21,SKU_C,33
2021-06-22,SKU_C,42
2021-06-23,SKU_C,44
2021-06-24,SKU_C,38
2021-06-25,SKU_C,31
2021-06-26,SKU_C,45
2021-06-27,SKU_C,32
2021-06-28,SKU_C,33
2021-06-29,SKU_C,36
2021-06-30,SKU_C,42
2021-07-01,SKU_C,38
2021-07-02,SKU_C,36
2021-07-03,SKU_C,36
2021-07-04,SKU_C,34
2021-07-05,SKU_C,36
2021-07-06,SKU_C,21
2021-07-07,SKU_C,32
2021-07-08,SKU_C,34
2021-07-09,SKU_C,27
2021-07-10,SKU_C,35
2021-07-11,SKU_C,31
2021-07-12,SKU_C,41
2021-07-13,SKU_C,40
2021-07-14,SKU_C,30
2021-07-15,SKU_C,31
2021-07-16,SKU_C,31
2021-07-17,SKU_C,29
2021-07-18,SKU_C,32
2021-07-19,SKU_C,27
2021-07-20,SKU_C,25
2021-07-21,SKU_C,34
2021-07-22,SKU_C,34
2021-07-23,SKU_C,27
2021-07-24,SKU_C,35
2021-07-25,SKU_C,27
2021-07-26,SKU_C,31
2021-07-27,SKU_C,34
2021-07-28,SKU_C,30
2021-07-29,SKU_C,32
2021-07-30,SKU_C,27
2021-07-31,SKU_C,28
2021-08-01,SKU_C,28
2021-08-02,SKU_C,25
2021-08-03,SKU_C,28
2021-08-04,SKU_C,21
2021-08-05,SKU_C,26
2021-08-06,SKU_C,27
2021-08-07,SKU_C,27
2021-08-08,SKU_C,27
2021-08-09,SKU_C,28
2021-08-10,SKU_C,30
2021-08-11,SKU_C,32
2021-08-12,SKU_C,25
2021-08-13,SKU_C,22
2021-08-14,SKU_C,22
2021-08-15,SKU_C,25
2021-08-16,SKU_C,26
2021-08-17,SKU_C,23
2021-08-18,SKU_C,21
2021-08-19,SKU_C,25
2021-08-20,SKU_C,28
2021-08-21,SKU_C,30
2021-08-22,SKU_C,24
2021-08-23,SKU_C,25
2021-08-24,SKU_C,22
2021-08-25,SKU_C,26
2021-08-26,SKU_C,22
